year,mon,day,tmax (degF),tmin (degF),precip (in),snow (in),snowcover (in)
1967,5,15,65,35,0,0,0
1967,5,16,66,40,0.01,0,0
1967,5,17,83,44,0,0,0
1967,5,18,78,52,0.03,0,0
1967,5,19,69,48,0.31,0,0
1967,5,20,65,39,0.32,0,0
1967,5,21,74,45,0,0,0
1967,5,22,85,51,0,0,0
1967,5,23,90,65,0,0,0
1967,5,24,90,58,0,0,0
1967,5,25,87,61,0.02,0,0
1967,5,26,66,43,1.16,0,0
1967,5,27,53,42,0.15,0,0
1967,5,28,67,46,0.03,0,0
1967,5,29,67,45,0.01,0,0
1967,5,30,65,45,0.05,0,0
1967,5,31,64,47,0.62,0,0
1967,6,1,61,45,0.67,0,0
1967,6,2,72,41,-999,0,0
1967,6,3,85,53,0,0,0
1967,6,4,79,56,0.05,0,0
1967,6,5,69,51,0.13,0,0
1967,6,6,76,47,0.15,0,0
1967,6,7,71,53,0.01,0,0
1967,6,8,76,50,0.12,0,0
1967,6,9,71,50,0.08,0,0
1967,6,10,67,49,0.3,0,0
1967,6,11,66,52,0.2,0,0
1967,6,12,69,47,0.09,0,0
1967,6,13,75,51,0.07,0,0
1967,6,14,75,52,0.21,0,0
1967,6,15,68,48,0.91,0,0
1967,6,16,63,47,0.47,0,0
1967,6,17,71,47,0.01,0,0
1967,6,18,84,51,0.04,0,0
1967,6,19,76,52,0,0,0
1967,6,20,78,52,0.32,0,0
1967,6,21,66,50,0.36,0,0
1967,6,22,81,50,-999,0,0
1967,6,23,78,53,0.03,0,0
1967,6,24,55,44,0.07,0,0
1967,6,25,73,47,0.01,0,0
1967,6,26,82,54,-999,0,0
1967,6,27,84,56,0.22,0,0
1967,6,28,78,51,0.46,0,0
1967,6,29,79,55,-999,0,0
1967,6,30,88,62,0,0,0
1967,7,1,88,61,0.17,0,0
1967,7,2,82,53,0.2,0,0
1967,7,3,81,57,-999,0,0
1967,7,4,81,56,0.03,0,0
1967,7,5,84,56,-999,0,0
1967,7,6,92,58,-999,0,0
1967,7,7,83,64,0.08,0,0
1967,7,8,83,58,1.47,0,0
1967,7,9,87,60,0.01,0,0
1967,7,10,92,63,0,0,0
1967,7,11,84,61,0,0,0
1967,7,12,83,54,0.1,0,0
1967,7,13,83,59,0,0,0
1967,7,14,83,58,-999,0,0
1967,7,15,74,60,0.27,0,0
1967,7,16,76,57,0.09,0,0
1967,7,17,74,59,0.11,0,0
1967,7,18,84,61,0.05,0,0
1967,7,19,81,60,0.2,0,0
1967,7,20,89,63,0,0,0
1967,7,21,92,62,-999,0,0
1967,7,22,96,71,0,0,0
1967,7,23,86,66,0.14,0,0
1967,7,24,86,60,-999,0,0
1967,7,25,86,60,0.03,0,0
1967,7,26,88,60,-999,0,0
1967,7,27,92,63,0.02,0,0
1967,7,28,91,60,0,0,0
1967,7,29,90,64,0,0,0
1967,7,30,89,68,0,0,0
1967,7,31,88,64,0,0,0
1967,8,1,89,61,0,0,0
1967,8,2,89,66,0,0,0
1967,8,3,84,62,0.2,0,0
1967,8,4,86,53,-999,0,0
1967,8,5,92,58,-999,0,0
1967,8,6,82,59,-999,0,0
1967,8,7,83,59,0,0,0
1967,8,8,81,66,-999,0,0
1967,8,9,81,61,0.04,0,0
1967,8,10,80,53,0.17,0,0
1967,8,11,82,52,0,0,0
1967,8,12,88,55,0.1,0,0
1967,8,13,86,62,0,0,0
1967,8,14,85,60,0,0,0
1967,8,15,85,59,0,0,0
1967,8,16,86,56,-999,0,0
1967,8,17,86,59,-999,0,0
1967,8,18,79,57,-999,0,0
1967,8,19,83,45,0.61,0,0
1967,8,20,82,56,-999,0,0
1967,8,21,85,54,0,0,0
1967,8,22,81,61,0,0,0
1967,8,23,90,63,0,0,0
1967,8,24,94,65,0,0,0
1967,8,25,93,61,-999,0,0
1967,8,26,77,53,-999,0,0
1967,8,27,90,51,0.14,0,0
1967,8,28,84,64,-999,0,0
1967,8,29,82,52,0.03,0,0
1967,8,30,69,52,1.83,0,0
1967,8,31,59,48,0.82,0,0
1967,9,1,77,42,-999,0,0
1967,9,2,87,58,0,0,0
1967,9,3,85,65,0,0,0
1967,9,4,85,51,0,0,0
1967,9,5,77,50,0,0,0
1967,9,6,78,45,0,0,0
1967,9,7,79,52,0,0,0
1967,9,8,83,59,0,0,0
1967,9,9,77,53,-999,0,0
1967,9,10,78,57,0.03,0,0
1967,9,11,84,54,0,0,0
1967,9,12,78,49,0.05,0,0
1967,9,13,72,38,0,0,0
1967,9,14,67,44,-999,0,0
1967,9,15,74,43,0,0,0
1967,9,16,73,49,0.08,0,0
1967,9,17,74,43,0.03,0,0
1967,9,18,61,49,0.01,0,0
1967,9,19,65,46,0.34,0,0
1967,9,20,79,44,0,0,0
1967,9,21,78,53,0,0,0
1967,9,22,87,47,0,0,0
1967,9,23,83,55,0,0,0
1967,9,24,83,44,0,0,0
1967,9,25,83,56,0,0,0
1967,9,26,74,45,0.42,0,0
1967,9,27,66,43,0.06,0,0
1967,9,28,81,51,0,0,0
1967,9,29,86,54,0,0,0
1967,9,30,84,52,0,0,0
1967,10,1,82,57,0,0,0
1967,10,2,79,56,0,0,0
1967,10,3,88,49,0,0,0
1967,10,4,81,56,0.02,0,0
1967,10,5,65,48,0.49,0,0
1967,10,6,64,47,0.02,0,0
1967,10,7,66,40,0,0,0
1967,10,8,71,37,0,0,0
1967,10,9,72,46,0,0,0
1967,10,10,65,42,0.25,0,0
1967,10,11,81,45,0,0,0
1967,10,12,80,58,0,0,0
1967,10,13,73,37,0,0,0
1967,10,14,70,38,-999,0,0
1967,10,15,51,36,0.36,-999,0
1967,10,16,69,29,0,0,0
1967,10,17,70,40,0,0,0
1967,10,18,71,33,0,0,0
1967,10,19,76,44,0,0,0
1967,10,20,68,31,0,0,0
1967,10,21,72,38,0,0,0
1967,10,22,74,46,0,0,0
1967,10,23,69,46,0.06,0,0
1967,10,24,70,34,0.07,0,0
1967,10,25,72,36,0,0,0
1967,10,26,65,35,0,0,0
1967,10,27,63,24,0,0,0
1967,10,28,73,42,0,0,0
1967,10,29,58,32,0.31,3.1,1
1967,10,30,58,28,0,0,0
1967,10,31,62,35,0,0,0
1967,11,1,59,45,0,0,0
1967,11,2,55,22,0.35,6.5,6
1967,11,3,30,14,0.14,2.1,4
1967,11,4,32,14,0,0,3
1967,11,5,44,14,0,0,2
1967,11,6,47,20,0,0,2
1967,11,7,60,21,0,0,-999
1967,11,8,60,30,0,0,-999
1967,11,9,68,36,0,0,0
1967,11,10,58,45,-999,0,0
1967,11,11,66,37,0,0,0
1967,11,12,61,42,0,0,0
1967,11,13,69,44,0,0,0
1967,11,14,62,41,0,0,0
1967,11,15,74,35,0,0,0
1967,11,16,71,40,0,0,0
1967,11,17,71,34,0,0,0
1967,11,18,53,30,0,0,0
1967,11,19,66,32,0,0,0
1967,11,20,67,30,0,0,0
1967,11,21,53,26,0.16,3.7,3
1967,11,22,38,12,0.08,1.5,3
1967,11,23,47,27,-999,0,1
1967,11,24,51,26,0,0,1
1967,11,25,49,30,-999,-999,-999
1967,11,26,41,26,0,0,0
1967,11,27,41,16,0,0,0
1967,11,28,42,12,0,0,0
1967,11,29,46,23,0,0,0
1967,11,30,58,24,0,0,0
1967,12,1,48,26,0.07,3.4,3
1967,12,2,41,19,-999,-999,2
1967,12,3,54,23,-999,-999,-999
1967,12,4,56,28,-999,-999,-999
1967,12,5,58,27,0,0,0
1967,12,6,49,12,0,0,0
1967,12,7,43,18,0,0,0
1967,12,8,37,25,0.12,4.7,4
1967,12,9,35,16,0.02,0.5,3
1967,12,10,48,20,0,0,2
1967,12,11,54,22,0,0,0
1967,12,12,43,12,0.21,7.1,6
1967,12,13,15,7,0.1,3.9,7
1967,12,14,18,3,-999,-999,5
1967,12,15,23,5,0,0,4
1967,12,16,33,11,0,0,3
1967,12,17,37,17,0,0,2
1967,12,18,32,14,0,0,1
1967,12,19,39,15,0,0,0
1967,12,20,31,17,0.16,2.5,2
1967,12,21,24,3,-999,-999,1
1967,12,22,45,8,0,0,1
1967,12,23,58,39,0,0,-999
1967,12,24,53,35,0,0,-999
1967,12,25,47,26,0,0,-999
1967,12,26,35,24,0.03,3,3
1967,12,27,41,3,0.29,3,4
1967,12,28,41,16,-999,1,5
1967,12,29,39,14,0,0,5
1967,12,30,29,11,0.07,2,5
1967,12,31,31,-7,0.12,0.3,5
1968,1,1,36,10,0,0,5
1968,1,2,19,2,0.01,0.1,5
1968,1,3,41,-3,0,0,4
1968,1,4,48,7,0,0,3
1968,1,5,48,27,0,0,3
1968,1,6,27,-5,0.01,0.2,3
1968,1,7,32,-2,0,0,3
1968,1,8,55,15,0,0,2
1968,1,9,45,22,0,0,2
1968,1,10,39,16,0,0,2
1968,1,11,46,22,0,0,2
1968,1,12,33,9,0,0,2
1968,1,13,50,12,0,0,2
1968,1,14,52,27,0,0,1
1968,1,15,51,26,0,0,1
1968,1,16,56,24,0,0,-999
1968,1,17,48,31,0,0,-999
1968,1,18,40,17,0,0,-999
1968,1,19,58,23,0,0,-999
1968,1,20,55,30,0,0,0
1968,1,21,55,29,0,0,0
1968,1,22,48,33,0.11,0.5,-999
1968,1,23,50,22,0,0,0
1968,1,24,70,38,0,0,0
1968,1,25,65,44,0,0,0
1968,1,26,46,31,0.01,0,0
1968,1,27,35,29,0.04,-999,0
1968,1,28,45,26,0,0,0
1968,1,29,44,25,0,0,0
1968,1,30,57,20,0,0,0
1968,1,31,54,31,0,0,0
1968,2,1,43,25,0,0,0
1968,2,2,51,27,0,0,0
1968,2,3,51,33,0,0,0
1968,2,4,52,29,0,0,0
1968,2,5,58,23,0,0,0
1968,2,6,46,33,-999,0,0
1968,2,7,54,20,0,0,0
1968,2,8,44,29,0,0,0
1968,2,9,52,23,0,0,0
1968,2,10,59,27,0,0,0
1968,2,11,56,26,0,0,0
1968,2,12,46,19,0.5,10.4,10
1968,2,13,21,13,0.15,6.1,11
1968,2,14,25,8,0,0,7
1968,2,15,37,11,-999,-999,5
1968,2,16,44,23,0,0,5
1968,2,17,34,12,0,0,3
1968,2,18,53,14,0,0,2
1968,2,19,60,34,0,0,-999
1968,2,20,55,39,-999,-999,-999
1968,2,21,44,21,0.14,2,-999
1968,2,22,46,30,0.09,0,-999
1968,2,23,52,28,0.01,0,0
1968,2,24,57,35,0,0,0
1968,2,25,55,28,0,0,0
1968,2,26,55,25,0,0,0
1968,2,27,46,28,0.06,1,-999
1968,2,28,42,27,0.04,0.4,-999
1968,2,29,61,32,0,0,0
1968,3,1,64,41,0,0,0
1968,3,2,54,29,0.13,2.5,2
1968,3,3,51,16,0.03,0.5,-999
1968,3,4,62,28,0,0,0
1968,3,5,68,39,0,0,0
1968,3,6,63,31,0,0,0
1968,3,7,58,35,0,0,0
1968,3,8,61,36,0,0,0
1968,3,9,47,31,-999,-999,-999
1968,3,10,33,25,0.5,5,-999
1968,3,11,38,22,0.15,1,-999
1968,3,12,48,15,0,0,-999
1968,3,13,66,31,0,0,-999
1968,3,14,58,39,0,0,0
1968,3,15,52,34,0,0,0
1968,3,16,52,29,0,0,0
1968,3,17,67,31,0,0,0
1968,3,18,55,34,0,0,0
1968,3,19,44,23,-999,-999,0
1968,3,20,38,21,0.05,1,-999
1968,3,21,43,14,0.11,3,3
1968,3,22,52,22,-999,-999,0
1968,3,23,67,28,0,0,0
1968,3,24,64,42,0,0,0
1968,3,25,65,37,0,0,0
1968,3,26,65,39,0,0,0
1968,3,27,67,39,0,0,0
1968,3,28,72,35,0,0,0
1968,3,29,75,48,0,0,0
1968,3,30,75,46,0,0,0
1968,3,31,65,32,0,0,0
1968,4,1,67,35,0,0,0
1968,4,2,62,41,0.2,0,0
1968,4,3,53,28,0.29,3,2
1968,4,4,42,17,-999,-999,0
1968,4,5,60,24,0,0,0
1968,4,6,64,31,-999,-999,0
1968,4,7,54,26,0,0,0
1968,4,8,48,24,0,0,0
1968,4,9,59,29,0,0,0
1968,4,10,71,30,0,0,0
1968,4,11,77,44,0,0,0
1968,4,12,69,42,0,0,0
1968,4,13,64,36,0,0,0
1968,4,14,62,21,0,0,0
1968,4,15,71,40,0,0,0
1968,4,16,66,43,0,0,0
1968,4,17,45,31,0.78,8.2,8
1968,4,18,33,21,0.28,3.6,7
1968,4,19,51,27,0.02,0.2,2
1968,4,20,59,32,0,0,0
1968,4,21,55,35,-999,-999,0
1968,4,22,51,31,0.09,0.7,-999
1968,4,23,56,24,0,0,0
1968,4,24,61,36,0,0,0
1968,4,25,54,36,0.03,-999,-999
1968,4,26,52,32,-999,0,0
1968,4,27,48,34,0.04,-999,0
1968,4,28,61,34,0,0,0
1968,4,29,74,45,0,0,0
1968,4,30,77,50,0,0,0
1968,5,1,81,52,0,0,0
1968,5,2,78,55,0,0,0
1968,5,3,77,41,0,0,0
1968,5,4,69,41,0,0,0
1968,5,5,66,41,-999,0,0
1968,5,6,70,42,-999,0,0
1968,5,7,56,34,0,0,0
1968,5,8,67,35,0,0,0
1968,5,9,69,38,0,0,0
1968,5,10,63,37,0.02,0,0
1968,5,11,63,33,0.2,-999,0
1968,5,12,65,36,-999,0,0
1968,5,13,62,46,0,0,0
1968,5,14,76,46,0,0,0
1968,5,15,73,46,0,0,0
1968,5,16,60,36,0.2,0,0
1968,5,17,64,31,-999,0,0
1968,5,18,66,37,0.21,0,0
1968,5,19,64,35,0,0,0
1968,5,20,62,42,-999,0,0
1968,5,21,79,44,0.02,0,0
1968,5,22,74,48,-999,0,0
1968,5,23,63,45,0.43,0,0
1968,5,24,53,43,0.73,0,0
1968,5,25,67,39,0.02,0,0
1968,5,26,62,43,-999,0,0
1968,5,27,70,46,0,0,0
1968,5,28,75,41,0,0,0
1968,5,29,82,48,0,0,0
1968,5,30,84,59,0,0,0
1968,5,31,78,49,0.44,0,0
1968,6,1,79,52,-999,0,0
1968,6,2,86,53,0,0,0
1968,6,3,88,62,0,0,0
1968,6,4,82,58,0,0,0
1968,6,5,80,51,-999,0,0
1968,6,6,80,50,0,0,0
1968,6,7,76,52,-999,0,0
1968,6,8,70,45,0.9,0,0
1968,6,9,76,47,-999,0,0
1968,6,10,74,51,-999,0,0
1968,6,11,80,54,0,0,0
1968,6,12,89,57,0,0,0
1968,6,13,87,63,0,0,0
1968,6,14,86,51,0,0,0
1968,6,15,80,52,0,0,0
1968,6,16,80,52,0,0,0
1968,6,17,89,60,0,0,0
1968,6,18,88,62,-999,0,0
1968,6,19,92,54,0.55,0,0
1968,6,20,96,54,0,0,0
1968,6,21,95,56,0,0,0
1968,6,22,94,56,0,0,0
1968,6,23,90,63,-999,0,0
1968,6,24,87,55,0.66,0,0
1968,6,25,69,46,0.25,0,0
1968,6,26,80,42,0,0,0
1968,6,27,96,60,0,0,0
1968,6,28,95,69,0,0,0
1968,6,29,94,56,0,0,0
1968,6,30,88,49,0,0,0
1968,7,1,79,51,0,0,0
1968,7,2,78,49,0,0,0
1968,7,3,83,48,0,0,0
1968,7,4,82,53,0,0,0
1968,7,5,76,56,0.02,0,0
1968,7,6,74,51,0.02,0,0
1968,7,7,87,57,0,0,0
1968,7,8,83,61,0,0,0
1968,7,9,85,60,0,0,0
1968,7,10,89,55,-999,0,0
1968,7,11,80,64,-999,0,0
1968,7,12,85,62,-999,0,0
1968,7,13,95,69,0,0,0
1968,7,14,90,70,0,0,0
1968,7,15,92,62,0,0,0
1968,7,16,91,66,0,0,0
1968,7,17,93,60,-999,0,0
1968,7,18,91,61,-999,0,0
1968,7,19,89,57,0,0,0
1968,7,20,93,56,0,0,0
1968,7,21,93,56,0,0,0
1968,7,22,91,62,0,0,0
1968,7,23,91,64,-999,0,0
1968,7,24,89,58,0,0,0
1968,7,25,88,61,0,0,0
1968,7,26,83,62,0.47,0,0
1968,7,27,79,60,0.18,0,0
1968,7,28,87,58,0,0,0
1968,7,29,92,67,0,0,0
1968,7,30,89,68,0.24,0,0
1968,7,31,68,50,0.1,0,0
1968,8,1,83,51,0.01,0,0
1968,8,2,81,60,0,0,0
1968,8,3,81,60,0.05,0,0
1968,8,4,91,57,0,0,0
1968,8,5,89,66,0,0,0
1968,8,6,89,63,0,0,0
1968,8,7,90,69,0,0,0
1968,8,8,89,63,-999,0,0
1968,8,9,84,61,0.84,0,0
1968,8,10,62,54,1.4,0,0
1968,8,11,76,52,0.23,0,0
1968,8,12,83,56,-999,0,0
1968,8,13,83,57,-999,0,0
1968,8,14,75,56,0.56,0,0
1968,8,15,83,53,0.01,0,0
1968,8,16,84,56,0,0,0
1968,8,17,83,54,0,0,0
1968,8,18,84,60,0,0,0
1968,8,19,82,54,0,0,0
1968,8,20,89,61,0,0,0
1968,8,21,87,53,0,0,0
1968,8,22,86,63,0,0,0
1968,8,23,84,56,0,0,0
1968,8,24,81,45,0,0,0
1968,8,25,86,50,0,0,0
1968,8,26,88,49,0,0,0
1968,8,27,87,71,-999,0,0
1968,8,28,88,54,0,0,0
1968,8,29,79,50,0.36,0,0
1968,8,30,83,48,-999,0,0
1968,8,31,75,52,0,0,0
1968,9,1,87,51,0,0,0
1968,9,2,86,59,0,0,0
1968,9,3,81,43,0.4,0,0
1968,9,4,68,41,0.12,0,0
1968,9,5,74,40,0,0,0
1968,9,6,84,53,0,0,0
1968,9,7,88,59,0,0,0
1968,9,8,83,50,0,0,0
1968,9,9,80,47,0,0,0
1968,9,10,87,49,0,0,0
1968,9,11,90,51,0,0,0
1968,9,12,83,54,-999,0,0
1968,9,13,83,57,0,0,0
1968,9,14,85,54,0,0,0
1968,9,15,85,53,0,0,0
1968,9,16,67,45,0,0,0
1968,9,17,64,40,-999,0,0
1968,9,18,81,50,0,0,0
1968,9,19,84,51,0,0,0
1968,9,20,81,49,0,0,0
1968,9,21,75,51,0,0,0
1968,9,22,69,43,0.04,0,0
1968,9,23,67,39,-999,0,0
1968,9,24,71,44,0,0,0
1968,9,25,77,42,0,0,0
1968,9,26,78,45,0,0,0
1968,9,27,84,41,0,0,0
1968,9,28,73,42,0,0,0
1968,9,29,64,48,0.83,0,0
1968,9,30,78,46,0,0,0
1968,10,1,73,47,0,0,0
1968,10,2,60,43,0,0,0
1968,10,3,58,38,-999,0,0
1968,10,4,72,36,0,0,0
1968,10,5,68,56,0,0,0
1968,10,6,72,39,0,0,0
1968,10,7,68,42,0,0,0
1968,10,8,61,34,0.02,0,0
1968,10,9,60,34,0.41,0.5,0
1968,10,10,66,36,0,0,0
1968,10,11,75,43,0,0,0
1968,10,12,76,43,0,0,0
1968,10,13,76,49,0,0,0
1968,10,14,83,52,0,0,0
1968,10,15,74,39,0,0,0
1968,10,16,68,38,-999,-999,-999
1968,10,17,50,29,0,0,0
1968,10,18,68,31,0,0,0
1968,10,19,68,38,0,0,0
1968,10,20,76,31,0,0,0
1968,10,21,70,45,0,0,0
1968,10,22,62,32,0,0,0
1968,10,23,68,44,0,0,0
1968,10,24,70,34,0,0,0
1968,10,25,74,36,0,0,0
1968,10,26,74,43,0,0,0
1968,10,27,68,28,0,0,0
1968,10,28,77,35,0,0,0
1968,10,29,83,52,0,0,0
1968,10,30,79,55,0,0,0
1968,10,31,76,47,0.11,0,0
1968,11,1,54,34,0.05,0,0
1968,11,2,58,34,0,0,0
1968,11,3,55,29,0,0,0
1968,11,4,61,37,0,0,0
1968,11,5,49,32,0,0,0
1968,11,6,42,32,0.1,-998,-999
1968,11,7,39,20,0.15,1.5,2
1968,11,8,46,24,0,0,0
1968,11,9,57,29,0.06,-998,-999
1968,11,10,49,29,0.15,0.5,-999
1968,11,11,59,24,0,0,0
1968,11,12,74,38,0,0,0
1968,11,13,60,33,0,0,0
1968,11,14,41,30,0.2,3,3
1968,11,15,31,19,0,0,1
1968,11,16,41,21,0.02,-999,1
1968,11,17,35,22,0,0,-999
1968,11,18,38,14,0,0,0
1968,11,19,54,23,0,0,0
1968,11,20,61,27,0,0,0
1968,11,21,62,39,0,0,0
1968,11,22,64,33,0,0,0
1968,11,23,57,37,0,0,0
1968,11,24,45,29,0,0,0
1968,11,25,50,22,0,0,0
1968,11,26,43,21,0,0,0
1968,11,27,45,17,0,0,0
1968,11,28,40,28,0.13,2.5,2
1968,11,29,32,19,0,0,-999
1968,11,30,51,18,0,0,-999
1968,12,1,45,23,0,0,0
1968,12,2,37,20,0,0,0
1968,12,3,43,21,0,0,0
1968,12,4,61,41,0,0,0
1968,12,5,55,16,0,0,0
1968,12,6,50,40,0,0,0
1968,12,7,66,21,0,0,0
1968,12,8,66,23,0,0,0
1968,12,9,55,33,0,0,0
1968,12,10,64,28,0,0,0
1968,12,11,61,42,0,0,0
1968,12,12,47,32,0,0,0
1968,12,13,44,23,0,0,0
1968,12,14,46,22,0,0,0
1968,12,15,55,22,0,0,0
1968,12,16,51,22,0,0,0
1968,12,17,40,24,-999,-999,-999
1968,12,18,33,13,0.27,4,4
1968,12,19,32,12,0,0,3
1968,12,20,25,10,-999,0.5,3
1968,12,21,16,10,0.14,5,6
1968,12,22,24,-1,0,0,6
1968,12,23,30,4,0,0,5
1968,12,24,62,22,0,0,2
1968,12,25,52,22,0,0,-999
1968,12,26,45,26,0,0,-999
1968,12,27,40,24,-999,-999,-999
1968,12,28,46,21,-999,-999,-999
1968,12,29,42,22,-999,-999,-999
1968,12,30,22,0,-999,-999,-999
1968,12,31,38,-6,-999,-999,-999
1969,1,1,59,34,0,0,0
1969,1,2,53,31,0,0,0
1969,1,3,41,22,0.06,1.1,-999
1969,1,4,52,19,0,0,0
1969,1,5,57,43,0,0,0
1969,1,6,62,33,-999,-999,0
1969,1,7,67,23,0,0,0
1969,1,8,64,20,0.07,1.3,-999
1969,1,9,33,11,0,0,0
1969,1,10,49,14,0,0,0
1969,1,11,42,21,0,0,0
1969,1,12,55,24,0,0,0
1969,1,13,59,24,0,0,0
1969,1,14,63,34,0,0,0
1969,1,15,58,40,0,0,0
1969,1,16,56,24,0,0,0
1969,1,17,45,21,0,0,0
1969,1,18,48,25,0,0,0
1969,1,19,51,21,0,0,0
1969,1,20,58,35,0,0,0
1969,1,21,65,34,0,0,0
1969,1,22,55,23,0,0,0
1969,1,23,23,7,0.08,2,2
1969,1,24,27,1,0,0,1
1969,1,25,28,6,0,0,1
1969,1,26,55,11,0,0,0
1969,1,27,54,30,0.05,1.1,1
1969,1,28,32,25,0.03,1.1,1
1969,1,29,36,17,0,0,-999
1969,1,30,43,18,0,0,0
1969,1,31,42,24,0,0,0
1969,2,1,41,21,0,0,0
1969,2,2,35,12,0,0,0
1969,2,3,53,17,0,0,0
1969,2,4,58,21,0,0,0
1969,2,5,57,34,0,0,0
1969,2,6,52,30,0,0,0
1969,2,7,45,30,-999,-999,0
1969,2,8,49,16,0,0,0
1969,2,9,60,22,0,0,0
1969,2,10,60,32,0,0,0
1969,2,11,51,31,0,0,0
1969,2,12,46,21,0,0,0
1969,2,13,47,21,0,0,0
1969,2,14,47,26,0,0,0
1969,2,15,43,18,0,0,0
1969,2,16,49,25,0,0,0
1969,2,17,40,29,0.09,3,0
1969,2,18,45,21,0,0,0
1969,2,19,44,26,-999,-999,0
1969,2,20,32,29,-999,-999,1
1969,2,21,38,23,0.13,2.3,2
1969,2,22,50,21,-999,-999,-999
1969,2,23,47,20,0,0,0
1969,2,24,54,25,0,0,0
1969,2,25,67,30,0,0,0
1969,2,26,58,30,0,0,0
1969,2,27,48,24,-999,0,0
1969,2,28,54,26,0,0,0
1969,2,29,-998,-998,-998,-998,-998
1969,3,1,53,20,0,0,0
1969,3,2,39,25,0.11,2,2
1969,3,3,35,20,-999,-999,2
1969,3,4,31,24,0.05,1.1,2
1969,3,5,37,13,0.07,2,2
1969,3,6,45,20,0,0,-999
1969,3,7,39,15,0.11,7,5
1969,3,8,39,2,0.02,0.5,-999
1969,3,9,25,2,0,0,-999
1969,3,10,28,5,0,0,-999
1969,3,11,33,8,0,0,-999
1969,3,12,33,13,0,0,-999
1969,3,13,29,15,0.09,1.9,0
1969,3,14,34,13,-999,-999,2
1969,3,15,52,18,0,0,-999
1969,3,16,60,32,0,0,-999
1969,3,17,59,34,0,0,0
1969,3,18,64,34,0,0,0
1969,3,19,58,33,0,0,0
1969,3,20,54,28,0,0,0
1969,3,21,60,27,0,0,0
1969,3,22,61,31,0,0,0
1969,3,23,57,28,-999,1,0
1969,3,24,38,23,0,0,0
1969,3,25,37,16,0.08,2,-999
1969,3,26,50,19,0,0,0
1969,3,27,61,26,0,0,0
1969,3,28,60,37,0,0,0
1969,3,29,62,31,-999,-999,0
1969,3,30,62,29,0,0,0
1969,3,31,76,39,0,0,0
1969,4,1,68,42,-999,0,0
1969,4,2,69,38,0,0,0
1969,4,3,70,40,-999,0,0
1969,4,4,61,41,-999,0,0
1969,4,5,74,37,0,0,0
1969,4,6,78,38,0,0,0
1969,4,7,70,42,-999,-999,0
1969,4,8,63,42,0,0,0
1969,4,9,66,33,0,0,0
1969,4,10,72,40,0,0,0
1969,4,11,73,46,0,0,0
1969,4,12,61,46,0.21,0,0
1969,4,13,61,40,0,0,0
1969,4,14,62,38,-999,0,0
1969,4,15,56,37,0.67,0,0
1969,4,16,44,33,0.26,-999,0
1969,4,17,57,33,0,0,0
1969,4,18,67,37,0,0,0
1969,4,19,70,40,0,0,0
1969,4,20,78,48,0,0,0
1969,4,21,73,40,0,0,0
1969,4,22,76,51,-999,0,0
1969,4,23,76,46,0,0,0
1969,4,24,77,43,0,0,0
1969,4,25,73,43,0,0,0
1969,4,26,54,36,0,0,0
1969,4,27,57,33,0,0,0
1969,4,28,67,32,0,0,0
1969,4,29,77,44,0,0,0
1969,4,30,77,48,0,0,0
1969,5,1,82,42,-999,0,0
1969,5,2,81,46,0,0,0
1969,5,3,72,49,0.07,0,0
1969,5,4,71,50,0.07,0,0
1969,5,5,62,47,1.25,0,0
1969,5,6,52,45,1.75,0,0
1969,5,7,53,41,3.37,0,0
1969,5,8,59,35,1,0,0
1969,5,9,75,40,0,0,0
1969,5,10,73,45,0,0,0
1969,5,11,71,46,-999,0,0
1969,5,12,78,49,0,0,0
1969,5,13,79,48,-999,0,0
1969,5,14,77,53,-999,0,0
1969,5,15,70,49,-999,0,0
1969,5,16,59,45,1.08,0,0
1969,5,17,75,41,-999,0,0
1969,5,18,82,41,0,0,0
1969,5,19,79,57,0,0,0
1969,5,20,78,53,0,0,0
1969,5,21,63,47,0.06,0,0
1969,5,22,54,44,0.01,0,0
1969,5,23,71,45,-999,0,0
1969,5,24,81,46,0,0,0
1969,5,25,87,49,0,0,0
1969,5,26,91,66,0,0,0
1969,5,27,91,58,0,0,0
1969,5,28,83,59,0,0,0
1969,5,29,81,55,-999,0,0
1969,5,30,88,56,0,0,0
1969,5,31,86,49,-999,0,0
1969,6,1,67,41,0,0,0
1969,6,2,68,39,0,0,0
1969,6,3,79,52,0,0,0
1969,6,4,86,54,0,0,0
1969,6,5,93,56,0.28,0,0
1969,6,6,88,60,0.29,0,0
1969,6,7,77,54,-999,0,0
1969,6,8,68,53,2,0,0
1969,6,9,74,49,0.06,0,0
1969,6,10,72,58,0,0,0
1969,6,11,60,45,0.96,0,0
1969,6,12,64,43,0.04,0,0
1969,6,13,62,36,0.09,-999,0
1969,6,14,50,35,0.16,0,0
1969,6,15,56,45,0.35,0,0
1969,6,16,59,44,0.15,0,0
1969,6,17,58,46,0.32,0,0
1969,6,18,74,49,0.1,0,0
1969,6,19,84,60,0,0,0
1969,6,20,80,57,-999,0,0
1969,6,21,80,57,-999,0,0
1969,6,22,78,56,-999,0,0
1969,6,23,76,59,-999,0,0
1969,6,24,73,54,0.54,0,0
1969,6,25,69,52,-999,0,0
1969,6,26,67,49,-999,0,0
1969,6,27,83,49,0,0,0
1969,6,28,94,53,0,0,0
1969,6,29,92,60,0,0,0
1969,6,30,81,56,0,0,0
1969,7,1,86,55,0,0,0
